iso,year,pop_thous,gdp_pcap_thous2005usd,cons_price_ns,ns_usd_p1000cal,cons_exp_ns,ns_cal_pcap_day_thous,ns_share,cons_price_s,s_usd_p1000cal,cons_exp_s,s_cal_pcap_day_thous,Tot_cal,s_share,Status
irl,1975,3184,14.68729285,793.6964238,1.145225755,1967841.416,1.47853996,0.583899687,427.7560771,0.307394015,376403.9712,1.053641495,2.532181455,0.416100313,Include
can,2004,31914,46.28807742,1296.012398,1.716736755,26728492.57,1.336585223,0.559154876,300.8675535,0.196864328,2416527.35,1.053781524,2.390366747,0.440845124,Include
ken,1992,25037,0.874048125,3033.987386,14.62840536,42044084.98,0.314508774,0.229826032,4108.691571,1.507204337,14516759.15,1.053955762,1.368464536,0.770173968,Include
usa,2004,295487,46.85843139,912.9350568,1.328757341,288875340.5,2.015735528,0.65665664,158.6138378,0.14274114,16225730.84,1.053959354,3.069694882,0.34334336,Include
ken,2008,38773,0.92123166,12527.99157,39.51432807,332344344.5,0.594307789,0.360540258,11155.36824,4.996518784,74535069.3,1.054073428,1.648381217,0.639459742,Include
sen,1997,9164,1.051191754,65297.12835,293.6937539,260794179.6,0.265475984,0.201122051,82767.96975,31.2565905,110246683.2,1.054498544,1.319974528,0.798877949,Include
mmr,2005,50181,0.485741098,184211.3767,292.1613991,2359451635,0.440916212,0.294801347,160372.4575,80.08256237,1547063770,1.05472218,1.495638392,0.705198653,Include
pan,1978,1895,3.507880859,1135.418033,1.61789784,600320.9934,0.536451368,0.504315324,230.9545844,0.153136332,55848.82016,0.527270756,1.063722124,0.495684676,Do not include
pan,1995,2757,4.814814444,724.9878679,1.536419888,717154.7112,0.463845454,0.407413873,781.0798992,0.385526607,261741.7244,0.674666229,1.138511683,0.592586127,Do not include
per,2004,27404,3.631920562,756.9391836,1.540992401,8564404.285,0.555635314,0.345028986,2032.677853,0.952411177,10048185.54,1.054766527,1.610401841,0.654971014,Include
est,2001,1357,11.05065816,2451.301297,3.25645858,1717944.724,1.065101301,0.502356806,565.663314,0.342001923,178730.205,1.055107459,2.12020876,0.497643194,Include
pan,1994,2701,4.830033623,687.385636,1.527589398,668748.0867,0.444056742,0.390310444,447.8149678,0.227306536,155441.3015,0.693644667,1.137701409,0.609689556,Do not include
esp,2015,46671.93,30.44628579,1007.041721,1.327026221,33347903.52,1.475164347,0.58297252,1076.395502,0.793597572,14266122.62,1.055253977,2.530418324,0.41702748,Include
irl,2007,4291,55.50273409,796.3151951,2.319437618,2658655.369,0.73185993,0.420267431,1213.397639,0.626409598,990466.3274,1.009554882,1.741414812,0.579732569,Do not include
aut,2014,8615.21,47.46038292,2708.975573,2.689976277,12080306.86,1.428140002,0.575062681,1332.201198,0.934338779,3100584.551,1.055311017,2.483451019,0.424937319,Include
per,1995,23939,3.15383269,526.9918904,1.371172026,5888443.418,0.491484349,0.31770102,1399.49746,0.625504744,5768930.174,1.055518392,1.547002741,0.68229898,Include
prt,1982,9883,12.70431859,93500.45781,162.4495211,578026261.5,0.986387307,0.482989051,18553.44821,11.03249714,42020906.1,1.055868733,2.04225604,0.517010949,Include
mmr,2008,51174,0.665041436,188743.8291,234.2856282,1451704038,0.331734169,0.239052939,177459.7451,81.91783792,1615739243,1.055967526,1.387701695,0.760947061,Include
blr,2015,9439.42,6.431741166,825.6892145,1.313472729,5662735.572,1.251316143,0.542298113,128.6340555,0.083779455,304850.8155,1.056116084,2.307432227,0.457701887,Include
cub,1998,11064,3.112280589,848.5585166,1.457726487,3234709.651,0.549482958,0.536701874,1857.539367,1.422492467,2724812.77,0.474331164,1.023814122,0.463298126,Do not include
ben,2016,10872.06,0.879590642,111797.9569,243.3685346,862237682.1,0.892807576,0.458033455,69943.76998,39.9022025,167276417.2,1.05641156,1.949219136,0.541966545,Include
usa,2005,298166,48.06885732,819.3810473,1.271718343,277347883.4,2.003931799,0.65477011,151.0287396,0.138635653,15941471.15,1.056580232,3.060512031,0.34522989,Include
mmr,1975,30641,0.14543204,1034.177072,1.454877655,4522327.155,0.277932737,0.237340199,429.5476311,0.199475447,1992436.565,0.893098288,1.171031025,0.762659801,Do not include
slv,1979,4582,2.335220173,1174.910135,2.924564546,2516880.248,0.51458058,0.327505765,941.1363856,0.404552099,714900.196,1.056630173,1.571210753,0.672494235,Include
gin,2016,11738.43,0.807220186,573931.5905,843.5645705,2986665669,0.826352604,0.391315641,874592.5079,506.3208639,2788425451,1.28537644,2.111729044,0.608684359,Include
svk,1995,5363,8.697244744,962.4191522,1.091659882,2250915.344,1.053346241,0.499161173,96.26157618,0.057478539,118914.4757,1.05688648,2.110232721,0.500838827,Include
jpn,1996,124795,41.83490272,65914.21523,98.62003286,3302546240,0.735180051,0.454873035,100056.8591,65.43184443,2625913398,0.88105128,1.616231331,0.545126965,Do not include
hun,2010,10015,13.07265489,54391.14734,63.27360316,304064463.7,1.314617115,0.554267603,9407.853965,6.318156405,24416768.15,1.057192294,2.371809409,0.445732397,Include
slv,1982,4805,1.760701779,1236.724032,4.015434012,3410348.26,0.484261543,0.314129948,767.8293278,0.321657665,596475.5406,1.057334683,1.541596226,0.685870052,Include
irl,1977,3284,15.62427944,906.9591235,1.330517964,2429073.427,1.523084111,0.590238241,366.2626247,0.266968859,338364.3407,1.057372399,2.58045651,0.409761759,Include
slv,1998,5895,2.457222051,269.5734776,1.34305832,983132.1209,0.340204724,0.243412652,770.9553404,0.306686363,697794.2811,1.057441296,1.39764602,0.756587348,Include
fra,1998,58636,37.0273941,1082.601912,1.138517035,36795014.78,1.5100532,0.588138297,266.9595651,0.209018767,4730496.016,1.057460609,2.567513809,0.411861703,Include
usa,2014,318673.41,50.9691901,1030.802609,1.670384637,335029581.2,1.72436014,0.61982443,429.6258668,0.358758909,44135177.49,1.057653695,2.782013835,0.38017557,Include
hun,2014,9804.99,14.20801237,73792.36084,95.60033466,389506355.5,1.138453027,0.518322416,20771.73819,12.84411365,48631282.2,1.057965634,2.196418661,0.481677584,Include
lva,2011,2073,12.19565898,2038.233867,2.213026135,2037422.511,1.216752903,0.534785917,422.3098188,0.272701221,218400.9538,1.058462026,2.275214929,0.465214083,Include
irl,1974,3134,14.12274126,684.4980235,0.87850157,1594260.724,1.586444738,0.599729011,355.3980287,0.265301933,321333.701,1.058824558,2.645269296,0.400270989,Include
eth,2007,80441,0.241092378,593.5795991,3.965948405,20109063.77,0.172692893,0.140206249,2583.312461,0.881167161,27398703.3,1.059013217,1.23170611,0.859793751,Include
gmb,2004,1392,0.83149829,2353.381435,4.383026235,442641.8195,0.198767911,0.158024035,7535.041029,2.721469969,1464395.776,1.059065501,1.257833412,0.841975965,Include
isl,1983,236,26.66613375,57350.67034,46.3374841,4635601.909,1.161365219,0.907227714,435.3724014,1.408520754,14409.16731,0.118760158,1.280125377,0.092772286,Do not include
deu,2003,83788,37.64644097,563.1939341,1.967988203,44545865.62,0.740133775,0.437624074,530.7023228,0.279868541,8140751.737,0.951120931,1.691254706,0.562375926,Do not include
gmb,1984,701,0.830696656,239.4847149,1.007682736,101634.8807,0.39419225,0.271245697,4809.662806,2.341799906,634580.9385,1.059074121,1.453266371,0.728754303,Include
svn,2000,1990,18.56066416,1469.947853,1.808840899,1620178.794,1.233152062,0.537906267,555.3203847,0.357596811,275156.4425,1.059351552,2.292503614,0.462093733,Include
usa,2015,320878.31,52.07724459,1043.606241,1.774792157,362709250.5,1.74492958,0.622190468,348.3484583,0.292730685,36326950.11,1.059564653,2.804494233,0.377809532,Include
isl,1981,231,27.2550271,18707.30832,15.23227176,1517134.267,1.181284469,0.90685605,148.1919164,0.45836598,4689.083975,0.121330724,1.302615193,0.09314395,Do not include
mmr,2000,48453,0.274679546,47827.91808,82.27061303,437890274.1,0.300958788,0.220977446,37595.16493,16.95258112,318096197.8,1.060984674,1.361943462,0.779022554,Include
irl,1988,3533,20.56801347,2449.662358,3.900523873,7619088.308,1.514759082,0.588083877,596.5385565,0.433215177,592725.0053,1.060994382,2.575753464,0.411916123,Include
gmb,2005,1437,0.797873635,2043.499215,3.915120253,395387.9944,0.192543446,0.153587614,10724.62675,4.021850815,2238361.071,1.0610957,1.253639146,0.846412386,Include
pry,1994,4692,2.462719848,863238.9799,843.5071532,2017837812,1.396839856,0.662112716,127602.1807,113.7509146,138864841.5,0.712830933,2.109670789,0.337887284,Include
usa,1991,257077,34.97584756,704.6499076,0.932955161,"159,066,467",1.817028649,0.631293718,61.55773939,0.049654517,4944537.736,1.06123324,2.878261889,0.368706282,Include
irl,1983,3506,17.57107721,1745.210393,2.560305642,5152026.234,1.572466769,0.597033037,851.6665508,0.632308727,858789.0674,1.061335167,2.633801936,0.402966963,Include
est,2015,1315.33,17.74556771,2747.664251,2.900223967,1651561.54,1.186139131,0.527761559,579.5426452,0.36778878,187406.773,1.061351446,2.247490577,0.472238441,Include
phl,2005,85821,1.827919753,15826.89171,24.36621648,365451337.4,0.47880097,0.310810139,10549.45486,5.345905173,177789623.7,1.061692439,1.540493409,0.689189861,Include
gmb,1993,1008,0.777881453,187.8947058,0.272156812,15104.70306,0.15084801,0.124394836,1437.61505,0.551132715,215305.5063,1.061806915,1.212654925,0.875605164,Include
arg,2011,40729,11.10004013,1502.07763,2.127548285,39112507.26,1.23662955,0.538003091,379.6760406,0.250029336,3947130.622,1.061925181,2.298554731,0.461996909,Include
deu,2007,83579,41.1748877,517.2635706,1.781767656,40417688.77,0.74358457,0.426525459,542.80596,0.276913214,8445653.664,0.999768737,1.743353307,0.573474541,Do not include
fra,1999,58895,38.12583474,1192.50444,1.274818643,41105813.23,1.499973368,0.585399773,217.1212219,0.169245844,3865003.033,1.062332663,2.562306031,0.414600227,Include
pan,1992,2592,4.640497937,688.8742337,1.419564363,605046.723,0.450511585,0.403273725,911.9943588,0.44630811,281477.5985,0.666624387,1.117135972,0.596726275,Do not include
dom,1971,4652,1.728983407,1224.988742,1.346983138,1798680.464,0.78642858,0.725941309,182.1895769,0.221022937,111422.0831,0.296893956,1.083322536,0.274058691,Do not include
slv,1986,5069,1.765696477,1997.332834,5.4125545,4588276.575,0.458175804,0.301313722,1077.151525,0.450022953,884596.6179,1.062418083,1.520593887,0.698686278,Include
usa,2006,300943,48.98498315,870.2260224,1.450060022,314576673.6,1.974983293,0.650195082,192.1928209,0.173419696,20240497.71,1.062540902,3.037524195,0.349804918,Include
aut,2006,8277,45.90532772,1847.751579,1.902786045,8702696.421,1.513903026,0.587571188,446.7606204,0.32283909,1036426.471,1.062640987,2.576544013,0.412428812,Include
aut,2001,8049,42.33562512,2110.747594,2.35399583,11240377.17,1.625325702,0.60459133,438.6081839,0.325381928,1016138.478,1.06297898,2.688304682,0.39540867,Include
lux,2003,447,98.69020835,5687.321644,5.695113527,1099270.813,1.183046796,0.562543716,1879.538735,1.276207138,191558.6914,0.919984064,2.10303086,0.437456284,Do not include
aut,2000,8020,41.95704181,1797.783312,1.83086111,8700050.601,1.623301336,0.604162614,318.1741232,0.237278693,738733.9913,1.063560277,2.686861613,0.395837386,Include
aus,2013,23343,60.77671755,1336.038887,1.497848313,16797500.08,1.316216354,0.625881526,506.6762922,0.46412609,3111213.547,0.786763683,2.102980037,0.374118474,Include
arm,2015,2925.55,4.182450513,264713.1234,689.0142553,634189391,0.861966477,0.410278012,44168.45099,22.4165506,29657096.44,1.238966189,2.100932666,0.589721988,Include
lva,2004,2258,9.727965764,1409.889417,1.874044609,1640482.429,1.062123106,0.499617597,275.984992,0.165160835,144798.1556,1.063748984,2.12587209,0.500382403,Include
kaz,2011,16098,10.01520774,49549.97348,65.76821604,599112933.3,1.550343189,0.593058011,9547.583705,7.102841827,44397662.38,1.063807807,2.614150996,0.406941989,Include
nor,1997,4413,76.96082381,7044.827968,11.18320006,18560868.97,1.030398977,0.490681338,1602.241275,0.937766936,1615537.988,1.069536146,2.099935123,0.509318662,Do not include
blr,2007,9585,5.01884926,675.6914757,0.30350788,1554106.029,1.463611093,0.579023013,196.216853,0.139332894,518712.6778,1.064114162,2.527725255,0.420976987,Include
lva,2017,1951.1,15.46681673,2739.944392,3.153527294,2896893.243,1.289922158,0.547854195,773.0947451,0.511938359,388120.9474,1.064576849,2.354499007,0.452145805,Include
arg,1994,34399,8.043439789,304.2415349,0.438761571,7223507.255,1.311235951,0.55189545,68.12421117,0.046421783,620531.5771,1.064641494,2.375877445,0.44810455,Include
isl,1980,228,26.48409725,11381.34951,10.03318999,1050775.987,1.258471521,0.911012526,128.5728278,0.428443517,4382.97718,0.122927181,1.381398702,0.088987474,Do not include
nga,1985,83902,1.190976244,251.3352301,0.448234298,9156413.697,0.667045016,0.3851593,831.1417566,0.42843282,13970928.63,1.064822854,1.73186787,0.6148407,Include
slv,1987,5134,1.790208666,1559.514599,5.656423832,4781375.066,0.4510889,0.297536079,1535.640847,0.636666913,1270596.158,1.064992449,1.516081349,0.702463921,Include
arg,2007,39331,10.0579013,1000.393497,1.559364339,25627560.35,1.144805781,0.517995684,323.6707661,0.202780383,3101061.59,1.065262404,2.210068185,0.482004316,Include
tgo,2004,5398,0.563210766,45130.8232,74.90657812,111027279.2,0.752287758,0.413881784,66569.74483,33.05405148,69381445.69,1.065351449,1.817639207,0.586118216,Include
mmr,2006,50500,0.545785984,227934.5304,320.9630188,2756712853,0.465963922,0.304207968,238105.6874,121.0374251,2377743904,1.065764275,1.531728197,0.695792032,Include
zmb,2008,12457,1.350422395,246.7360309,1.120153044,1374808.637,0.269934602,0.202082503,679.9348893,0.239524695,1160765.415,1.065829742,1.335764344,0.797917497,Include
dom,1984,6382,2.541642062,793.8246224,1.309534467,1876274.793,0.615077508,0.575649463,559.0366109,0.430592378,454791.6696,0.453415642,1.06849315,0.424350537,Do not include
per,2007,28328,4.357477383,732.1310454,1.39684167,9149480.561,0.633491042,0.372787999,1687.460272,0.820901541,9046753.638,1.065842208,1.69933325,0.627212001,Include
slv,1980,4661,2.096157835,1465.359037,4.07390959,3663381.721,0.528565509,0.331495033,866.3484667,0.375935581,681729.1006,1.065924474,1.594489983,0.668504967,Include
mdg,1984,9714,0.595049356,142645.2346,263.8017857,859838178.2,0.919280462,0.46295544,84484.97744,53.303783,201543202.6,1.066397602,1.985678064,0.53704456,Include
tha,1983,50165,1.541267778,5664.217611,15.23178765,128030791.1,0.459060443,0.300828383,3673.867834,1.860084944,36338024.23,1.066927359,1.525987802,0.699171617,Include
prt,1981,9834,12.50068404,68964.286,124.3547963,413508299.4,0.92640016,0.464748634,11866.06958,6.799740566,26040762.45,1.066935792,1.993335952,0.535251366,Include
mmr,2001,48894,0.30308092,59921.38306,136.9064129,744532669,0.30472742,0.222032327,109775.9764,49.8907861,950660946.7,1.067718761,1.372446181,0.777967673,Include
slv,2004,6050,2.744082708,928.4128729,3.074830286,3425514.68,0.504494509,0.32076254,2201.977162,0.95597864,2255230.09,1.068302955,1.572797464,0.67923746,Include
hun,2015,9777.92,14.75119381,89899.23645,103.3845032,456239948,1.236512525,0.536445247,23418.60963,15.07185036,57475144.88,1.068499091,2.305011616,0.463554753,Include
isl,1979,226,25.26618926,7938.181568,6.620967252,635679.0659,1.163898654,0.903708584,249.2605824,0.776196631,7940.491531,0.124015032,1.287913686,0.096291416,Do not include
nor,1996,4386,73.54786492,7144.773948,10.60800454,17618940.81,1.037491645,0.494277263,1545.598356,0.910688413,1547596.568,1.061515782,2.099007427,0.505722737,Do not include
isr,2016,8108.98,35.81692904,2621.852856,5.540310551,15358682.7,0.93661426,0.446311475,1815.388144,0.967472903,3327255.409,1.161952129,2.098566389,0.553688525,Include
tgo,2005,5540,0.523167208,50655.98298,77.76975492,119040608.5,0.756975422,0.414601577,110563.4169,54.65984903,118133598.7,1.068814599,1.825790021,0.585398423,Include
mdg,1985,9981,0.58582534,159971.2946,304.0560971,989097524.3,0.892932188,0.45511156,103686.7927,64.00290697,249272761.8,1.069075078,1.962007266,0.54488844,Include
usa,2007,303787,49.43683279,767.8616122,1.22697624,270217382.3,1.986163882,0.649893069,246.3772509,0.219136307,25998618.57,1.069975624,3.056139506,0.350106931,Include
isl,1978,224,24.31016466,6054.494839,4.858002506,508827.1825,1.281066536,0.911020266,244.2522434,0.833456229,8526.257222,0.125122309,1.406188845,0.088979734,Do not include
mdg,1986,10264,0.580833402,129524.4904,246.3004723,849660276.1,0.920811134,0.462508011,87692.01832,54.9129105,220144210.8,1.070097375,1.990908509,0.537491989,Include
arg,2000,36903,8.272408557,419.7923004,0.562477169,9935011.729,1.311320793,0.550638225,55.50199141,0.037526296,540914.9172,1.070135368,2.381456161,0.449361775,Include
bfa,1984,7531,0.321387972,49514.39431,164.8031687,116342796.9,0.256819757,0.193487294,100613.8865,36.67638518,107924297.8,1.070501289,1.327321046,0.806512706,Include
idn,1972,119974,0.738631223,59924.88637,158.6211937,3347421119,0.481913547,0.310407133,89305.89377,44.51884333,2087152001,1.070607307,1.552520854,0.689592867,Include
isr,2015,7978.49,34.99996614,2535.970544,5.620531838,14787563.06,0.903453132,0.430771019,2286.507501,1.19180978,4143493.552,1.193840074,2.097293206,0.569228981,Include
irl,1991,3538,24.02797578,1137.925853,1.335611522,1907880.991,1.106166319,0.508157007,323.8079373,0.196797547,272094.257,1.070653647,2.176819966,0.491842993,Include
svk,2009,5425,15.70602908,2192.18857,2.570309629,4757283.279,0.934718768,0.466040197,239.1542309,0.134050148,284266.744,1.070942491,2.005661259,0.533959803,Include
est,2006,1319,16.63827456,1596.375557,1.750124258,974976.7226,1.157144786,0.51928114,416.7071102,0.259829609,133999.326,1.071214183,2.228358969,0.48071886,Include
fra,2000,59213,39.40897997,1291.689716,1.452725693,47397587.26,1.509602783,0.584831262,256.5150475,0.194684439,4509183.639,1.071659338,2.581262121,0.415168738,Include
ken,2009,39825,0.926556011,13221.70109,38.92838483,347342406.5,0.61382246,0.364059666,11410.24647,5.134217025,80022009.24,1.072226608,1.686049068,0.635940334,Include
hrv,2002,4426,11.50747752,5127.195439,7.387243133,14030073.78,1.175637113,0.522983426,875.1262056,0.546632248,946931.0439,1.072306235,2.247943348,0.477016574,Include
